URL,Last crawled,Status
https://traderefer.au/local/nsw/chatswood/ryde/plastering,2026-03-16,Failed
https://traderefer.au/local/act/canberra/manuka-2609/building/new-home-build-and-construction,2026-03-16,Failed
https://traderefer.au/b/optimal-energy-pty-ltd-y30wa,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/coopers-plains/waterproofing/bathroom-waterproofing,2026-03-16,Failed
https://traderefer.au/b/akela-constructions-jkvfm,2026-03-16,Failed
https://traderefer.au/b/a-m-j-metal-roofing-brisbane-saiw7,2026-03-16,Failed
https://traderefer.au/b/kennedy-s-welding-supplies-c3roi,2026-03-16,Failed
https://traderefer.au/b/fair-dinkum-builds-all-sheds-mxy61,2026-03-16,Failed
https://traderefer.au/b/4-elements-electrical-k7dcn,2026-03-16,Failed
https://traderefer.au/b/kalora-carpentry-restorations-cbfe9,2026-03-16,Failed
https://traderefer.au/local/wa/clarkson/clarkson/excavation,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/ashfield-2131/locksmith,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/ashfield/locksmith,2026-03-16,Failed
https://traderefer.au/local/nsw/glebe/wetherill-park/concreting,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/wetherill-park-2164/concreting,2026-03-16,Failed
https://traderefer.au/local/nsw/fairfield/fairfield/rubbish-removal,2026-03-16,Failed
https://traderefer.au/local/nsw/liverpool/fairfield-2165/rubbish-removal,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/cromer-2099/insulation,2026-03-16,Failed
https://traderefer.au/local/nsw/botany/cromer/insulation,2026-03-16,Failed
https://traderefer.au/b/kane-civil-dwmog,2026-03-16,Failed
https://traderefer.au/local/sa/edwardstown/somerton-park/waterproofing,2026-03-16,Failed
https://traderefer.au/local/sa/edwardstown/somerton-park-5044/waterproofing,2026-03-16,Failed
https://traderefer.au/local/sa/holden-hill/holden-hill/garage-doors/tilt-door-repair-and-conversion,2026-03-16,Failed
https://traderefer.au/local/wa/carlisle/lathlain/building,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/moolap/solar-energy-equipment-supplier,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/moolap-3224/solar-energy-equipment-supplier,2026-03-16,Failed
https://traderefer.au/b/reidy-s-renos-repairs-q6dx5,2026-03-16,Failed
https://traderefer.au/b/ready2install-cabinets-nbyu5,2026-03-16,Failed
https://traderefer.au/local/qld/townsville/mundingburra,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/barwon-heads/handyman/fence-and-gate-repair,2026-03-16,Failed
https://traderefer.au/local/sa/gawler/golden-grove/air-conditioning-heating/air-conditioning-cleaning-and-maintenance,2026-03-16,Failed
https://traderefer.au/local/sa/golden-grove/golden-grove/air-conditioning-heating/air-conditioning-cleaning-and-maintenance,2026-03-16,Failed
https://traderefer.au/local/vic/ballarat/nerrina,2026-03-16,Failed
https://traderefer.au/local/vic/ballarat/nerrina-3350,2026-03-16,Failed
https://traderefer.au/b/bayley-electrical-energy-pty-ltd-2fjhc,2026-03-16,Failed
https://traderefer.au/b/p-k-joinery-6b5jd,2026-03-16,Failed
https://traderefer.au/trades/remedial-waterproofing,2026-03-16,Failed
https://traderefer.au/b/xo-constructions-pty-ltd-uvfjb,2026-03-16,Failed
https://traderefer.au/b/canfield-plumbing-co-pty-ltd-9bffp,2026-03-16,Failed
https://traderefer.au/b/clean-and-clear-rubbish-removal-9pghc,2026-03-16,Failed
https://traderefer.au/local/tas/hobart/howrah/demolition/concrete-removal,2026-03-16,Failed
https://traderefer.au/b/davies-electrical-ppj8a,2026-03-16,Failed
https://traderefer.au/b/srm-termite-pest-control-oovg7,2026-03-16,Failed
https://traderefer.au/local/vic/adelaide/brighton/bathroom-supply-store,2026-03-16,Failed
https://traderefer.au/b/island-block-paving-5b2o5,2026-03-16,Failed
https://traderefer.au/b/zizzo-insulation-uxxjx,2026-03-16,Failed
https://traderefer.au/b/kassulke-welding-works-bi3es,2026-03-16,Failed
https://traderefer.au/b/leader-air-conditioning-dop2l,2026-03-16,Failed
https://traderefer.au/b/ari-s-excavations-2sxo8,2026-03-16,Failed
https://traderefer.au/local/qld/darra/kenmore-hills/mowing/lawn-edging,2026-03-16,Failed
https://traderefer.au/local/sa/enfield/enfield/painting,2026-03-16,Failed
https://traderefer.au/local/sa/enfield/enfield-5085/painting,2026-03-16,Failed
https://traderefer.au/b/painting-solutions-sydney-n9ogt,2026-03-16,Failed
https://traderefer.au/local/sa/hillcrest/hillcrest/glazing-windows/security-screen-door-installation,2026-03-16,Failed
https://traderefer.au/local/sa/hillcrest/windsor-gardens-5087/guttering/gutter-cleaning,2026-03-16,Failed
https://traderefer.au/b/ameco-electrics-5065d,2026-03-16,Failed
https://traderefer.au/local/sa/holden-hill/para-vista/cleaning/end-of-lease-cleaning,2026-03-16,Failed
https://traderefer.au/b/figleaf-pool-products-k9jx0,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/marrickville/stonemasonry/granite-benchtop-installation,2026-03-16,Failed
https://traderefer.au/b/bayside-poolmart-cleveland-cc4pq,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/blacktown/fencing/pool-fencing-installation,2026-03-16,Failed
https://traderefer.au/local/nsw/parramatta/blacktown/fencing/pool-fencing-installation,2026-03-16,Failed
https://traderefer.au/b/kelly-garage-doors-geelong-xyzsu,2026-03-16,Failed
https://traderefer.au/b/trade-solutions-gc-lzvsm,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/lara/pool-builder,2026-03-16,Failed
https://traderefer.au/trades/home-automation-and-smart-wiring,2026-03-16,Failed
https://traderefer.au/b/empire-air-conditioning-services-pty-ltd-pmrsu,2026-03-16,Failed
https://traderefer.au/local/qld/bulimba/bulimba/kitchen-renovation/rangehood-installation,2026-03-16,Failed
https://traderefer.au/b/k-h-a-painting-group-pty-ltd-pj9uc,2026-03-16,Failed
https://traderefer.au/local/wa/perth/bayswater-6053/garage-doors,2026-03-16,Failed
https://traderefer.au/local/nsw/chatswood/willoughby/bathroom-renovation,2026-03-16,Failed
https://traderefer.au/b/scotts-air-vf59o,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/bakewell/fencing/colorbond-fencing-installation,2026-03-16,Failed
https://traderefer.au/local/tas/hobart/battery-point/gardening-lawn-care/pest-and-disease-treatment,2026-03-16,Failed
https://traderefer.au/b/joscon-tasmania-tsevv,2026-03-16,Failed
https://traderefer.au/b/miler-plumbing-gasfitting-qsojc,2026-03-16,Failed
https://traderefer.au/local/nsw/epping/north-epping/building,2026-03-16,Failed
https://traderefer.au/b/zero-asbestos-removal-chermside-t6kph,2026-03-16,Failed
https://traderefer.au/local/vic/perth/belmont/landscaper,2026-03-16,Failed
https://traderefer.au/local/wa/perth/belmont-3216/landscaper,2026-03-16,Failed
https://traderefer.au/local/wa/perth/applecross-6153/electrical,2026-03-16,Failed
https://traderefer.au/b/prestige-plumbing-renovations-29dot,2026-03-16,Failed
https://traderefer.au/b/nicholas-electrics-3ooa8,2026-03-16,Failed
https://traderefer.au/b/full-force-demolition-sln0y,2026-03-16,Failed
https://traderefer.au/b/tiler-adelaide-services-6aasg,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/geelong/building/kitchen-renovation-and-remodel,2026-03-16,Failed
https://traderefer.au/local/nsw/newcastle/charlestown-2290/construction-company,2026-03-16,Failed
https://traderefer.au/local/nsw/newcastle/charlestown/construction-company,2026-03-16,Failed
https://traderefer.au/b/spectran-group-r4i8m,2026-03-16,Failed
https://traderefer.au/b/gm-rendering-pty-ltd-vqkiy,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/moolap/landscaping/native-garden-design,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/barangaroo/glazing-windows/broken-window-repair,2026-03-16,Failed
https://traderefer.au/b/bluestone-landscapes-construction-90fic,2026-03-16,Failed
https://traderefer.au/trades/stone-feature-wall,2026-03-16,Failed
https://traderefer.au/local/sa/adelaide/aldinga-beach/cabinet-making,2026-03-16,Failed
https://traderefer.au/local/sa/adelaide/aldinga-beach-5173/cabinet-making,2026-03-16,Failed
https://traderefer.au/local/nsw/bondi/randwick-2031/gas-fitting,2026-03-16,Failed
https://traderefer.au/local/nsw/bondi/randwick/gas-fitting,2026-03-16,Failed
https://traderefer.au/local/vic/ballarat/miners-rest/shed-building/garden-shed-installation,2026-03-16,Failed
https://traderefer.au/b/hester-s-painting-0a7x1,2026-03-16,Failed
https://traderefer.au/local/tas/launceston/devonport/roofing/roof-flashing-repair,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/botany-2019/concreting,2026-03-16,Failed
https://traderefer.au/local/nsw/botany/botany/concreting,2026-03-16,Failed
https://traderefer.au/b/marchant-plumbing-and-gas-0ak0s,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/docklands/solar-energy/solar-battery-installation,2026-03-16,Failed
https://traderefer.au/local/act/canberra/woden/excavation/retaining-wall-excavation,2026-03-16,Failed
https://traderefer.au/local/qld/brookside/manly-west/guttering/downpipe-installation,2026-03-16,Failed
https://traderefer.au/local/wa/perth/bassendean-6054/painting,2026-03-16,Failed
https://traderefer.au/local/tas/hobart/battery-point/glazing-windows/broken-window-repair,2026-03-16,Failed
https://traderefer.au/b/bme-energy-pty-ltd-8qit8,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/palmerston/mowing/lawn-fertilising,2026-03-16,Failed
https://traderefer.au/local/nsw/castle-hill/castle-hill/cleaning/upholstery-cleaning,2026-03-16,Failed
https://traderefer.au/b/ck-plumbing-maintenance-ba0v1,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/parramatta/glazing-windows/sliding-door-glass-replacement,2026-03-16,Failed
https://traderefer.au/b/ocean-electrics-nbsom,2026-03-16,Failed
https://traderefer.au/b/johnson-painting-group-ar86x,2026-03-16,Failed
https://traderefer.au/b/north-sydney-plumbing-sgynr,2026-03-16,Failed
https://traderefer.au/local/act/canberra/weston-creek/drainage/soak-well-installation,2026-03-16,Failed
https://traderefer.au/b/automan-equipment-uks29,2026-03-16,Failed
https://traderefer.au/local/vic/norlane/north-shore/carpentry,2026-03-16,Failed
https://traderefer.au/local/sa/hillcrest/windsor-gardens/guttering,2026-03-16,Failed
https://traderefer.au/local/vic/norlane/north-shore-3214/carpentry,2026-03-16,Failed
https://traderefer.au/local/act/canberra/manuka/building,2026-03-16,Failed
https://traderefer.au/local/wa/cannington/welshpool/irrigation,2026-03-16,Failed
https://traderefer.au/local/wa/cannington/welshpool-6106/irrigation,2026-03-16,Failed
https://traderefer.au/trades/sheer-curtains-installation,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/geelong-west/painter,2026-03-16,Failed
https://traderefer.au/local/nsw/botany/botany/irrigation/sprinkler-system-installation,2026-03-16,Failed
https://traderefer.au/b/fully-airconditioned-5re9f,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/coconut-grove/rendering/render-crack-repair,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/aspley/kitchen-renovation,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/aspley-4034/kitchen-renovation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/norlane/excavation/basement-excavation,2026-03-16,Failed
https://traderefer.au/b/anstie-constructions-tas-pty-ltd-vn069,2026-03-16,Failed
https://traderefer.au/local/wa/burns-beach/currambine-6028/plastering,2026-03-16,Failed
https://traderefer.au/b/cooltimes-services-y3z46,2026-03-16,Failed
https://traderefer.au/b/kbk-kitchens-mr17n,2026-03-16,Failed
https://traderefer.au/b/smith-sons-renovations-extensions-turramurra-31cpt,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/bondi-2026/landscape-architect,2026-03-16,Failed
https://traderefer.au/b/weld-australia-3ejgj,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/barangaroo/glazing-windows/double-glazing-retrofit,2026-03-16,Failed
https://traderefer.au/b/tk-carpentry-plumbing-89yom,2026-03-16,Failed
https://traderefer.au/local/vic/hamlyn-heights/geelong-west/cleaning/office-cleaning,2026-03-16,Failed
https://traderefer.au/local/wa/como/como/painting,2026-03-16,Failed
https://traderefer.au/local/wa/perth/como-6152/painting,2026-03-16,Failed
https://traderefer.au/b/aquasonic-plumbing-and-gas-mandurah-k8ygu,2026-03-16,Failed
https://traderefer.au/local/nsw/gordon/killara/carpentry/door-frame-repair-and-replacement,2026-03-16,Failed
https://traderefer.au/local/wa/burns-beach/osborne-park-6017/building,2026-03-16,Failed
https://traderefer.au/local/sa/elizabeth/elizabeth-south/air-conditioning-heating/air-conditioner-repair-and-service,2026-03-16,Failed
https://traderefer.au/local/tas/launceston/launceston-cbd/excavation/basement-excavation,2026-03-16,Failed
https://traderefer.au/local/qld/gold-coast/burleigh-heads/fencing/front-fence-installation,2026-03-16,Failed
https://traderefer.au/b/amador-holdings-pty-ltd-kvphk,2026-03-16,Failed
https://traderefer.au/b/north-shore-gyprock-and-plastering-gjrk6,2026-03-16,Failed
https://traderefer.au/b/wa-prestige-cabinets-and-wardrobes-xzj36,2026-03-16,Failed
https://traderefer.au/b/mas-tiling-flooring-brisbane-1z4ek,2026-03-16,Failed
https://traderefer.au/b/optimum-electrical-air-0dol9,2026-03-16,Failed
https://traderefer.au/local/vic/east-geelong/highton/flooring,2026-03-16,Failed
https://traderefer.au/b/solar-on-roof-e7p4h,2026-03-16,Failed
https://traderefer.au/local/nsw/liverpool/miranda-2228/kitchen-renovation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/surrey-hills/carpenter,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/surrey-hills-3127/carpenter,2026-03-16,Failed
https://traderefer.au/local/sa/adelaide/blackwood-5051/plumbing,2026-03-16,Failed
https://traderefer.au/local/sa/adelaide/blackwood/plumbing,2026-03-16,Failed
https://traderefer.au/b/brindabella-bathrooms-full-interiors-construction-upper-north-shore-sydney-aba8w,2026-03-16,Failed
https://traderefer.au/b/air-elec-hobart-7p8gq,2026-03-16,Failed
https://traderefer.au/b/jge-air-bt3pz,2026-03-16,Failed
https://traderefer.au/b/seed-parks-and-property-maintenance-zqzq5,2026-03-16,Failed
https://traderefer.au/b/adelaide-orthosports-clinic-6nmqj,2026-03-16,Failed
https://traderefer.au/b/asphalt-construction-nt-qiwlx,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/torquay/painter,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/torquay-3228/painter,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/dee-why/rubbish-removal/appliance-removal,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/leopold-3224/cleaning,2026-03-16,Failed
https://traderefer.au/local/vic/leopold/leopold/cleaning,2026-03-16,Failed
https://traderefer.au/local/tas/hobart/battery-point/scaffolding/aluminium-scaffolding-hire,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/brunswick-east/pool-spa/pool-safety-inspection,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/pyrmont/irrigation/smart-irrigation-controller-installation,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/eight-mile-plains/paving/garden-path-paving,2026-03-16,Failed
https://traderefer.au/b/sm-security-services-pty-ltd-tpury,2026-03-16,Failed
https://traderefer.au/b/lawn-green-the-lawn-expert-for-lawn-repairs-2d5ai,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/south-geelong/furniture-maker,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/south-geelong-3220/furniture-maker,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/park-ridge-south/shed-building/liveable-shed-construction,2026-03-16,Failed
https://traderefer.au/b/dunn-stone-industries-bsqrz,2026-03-16,Failed
https://traderefer.au/local/qld/brookside/thornlands/tree-lopping-removal/tree-lopping,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/coconut-grove/plumbing/gas-hot-water-system-repair,2026-03-16,Failed
https://traderefer.au/local/wa/perth/joondalup/tree-surgeon,2026-03-16,Failed
https://traderefer.au/local/wa/perth/joondalup-6027/tree-surgeon,2026-03-16,Failed
https://traderefer.au/b/group-one-residential-obu8b,2026-03-16,Failed
https://traderefer.au/local/act/canberra/belconnen/landscaping/outdoor-living-area-design,2026-03-16,Failed
https://traderefer.au/local/act/hobart/kingston/glazing-windows/commercial-shopfront-glazing,2026-03-16,Failed
https://traderefer.au/local/tas/hobart/kingston/glazing-windows/commercial-shopfront-glazing,2026-03-16,Failed
https://traderefer.au/b/close-irrigation-services-eczfo,2026-03-16,Failed
https://traderefer.au/b/ecolour-paint-7zvqw,2026-03-16,Failed
https://traderefer.au/b/seaview-fencing-retaining-78nys,2026-03-16,Failed
https://traderefer.au/local/wa/perth/bassendean/demolition,2026-03-16,Failed
https://traderefer.au/local/act/canberra/chifley-2606/kitchen-renovation,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/aspley/security-systems,2026-03-16,Failed
https://traderefer.au/b/ready-electrical-and-air-conditioning-soo7a,2026-03-16,Failed
https://traderefer.au/local/vic/bendigo/strathfieldsaye/plumbing/leaking-tap-repair,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/altona-meadows/gas-fitting/gas-appliance-servicing,2026-03-16,Failed
https://traderefer.au/b/trademark-tiling-1zwe4,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/ryde/locksmith/lock-rekeying,2026-03-16,Failed
https://traderefer.au/b/dna-electrical-2p41a,2026-03-16,Failed
https://traderefer.au/b/l-ax82y,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/rapid-creek/carpentry/skirting-board-installation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/balaclava/flooring/carpet-laying,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/deer-park/plumbing/gas-hot-water-system-repair,2026-03-16,Failed
https://traderefer.au/local/nsw/chatswood/st-leonards/guttering/gutter-cleaning,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/st-leonards/guttering/gutter-cleaning,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/keperra-4054/plumber,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/keperra/plumber,2026-03-16,Failed
https://traderefer.au/local/wa/perth/balga/plumbing,2026-03-16,Failed
https://traderefer.au/local/wa/perth/balga-6090/plumbing,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/norlane/excavation/foundation-excavation,2026-03-16,Failed
https://traderefer.au/local/act/canberra/kaleen/bathroom-renovation,2026-03-16,Failed
https://traderefer.au/local/act/canberra/kaleen-2617/bathroom-renovation,2026-03-16,Failed
https://traderefer.au/local/wa/rockingham/baldivis-6171/cleaning,2026-03-16,Failed
https://traderefer.au/b/distinction-joinery-1ybvu,2026-03-16,Failed
https://traderefer.au/b/terry-long-plumbing-c6msl,2026-03-16,Failed
https://traderefer.au/b/chris-bateman-carpentry-pfbfp,2026-03-16,Failed
https://traderefer.au/local/vic/perth/belmont/plumber,2026-03-16,Failed
https://traderefer.au/local/wa/perth/belmont-3216/plumber,2026-03-16,Failed
https://traderefer.au/local/wa/perth/bayswater-6053/electrical,2026-03-16,Failed
https://traderefer.au/local/wa/perth/bayswater/electrical,2026-03-16,Failed
https://traderefer.au/local/wa/perth/saint-albans/rubbish-removal/deceased-estate-clean-up,2026-03-16,Failed
https://traderefer.au/local/wa/butler/saint-albans/rubbish-removal/deceased-estate-clean-up,2026-03-16,Failed
https://traderefer.au/b/aussie-excavators-plant-hire-s2b6f,2026-03-16,Failed
https://traderefer.au/local/qld/carindale/rochedale-south/pest-control,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/rochedale-south-4123/pest-control,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/kedron/fencing,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/kedron-4031/fencing,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/humpty-doo/welding-fabrication/gate-fabrication,2026-03-16,Failed
https://traderefer.au/local/vic/moolap/moolap-3224/excavation,2026-03-16,Failed
https://traderefer.au/b/choices-flooring-fyshwick-tohwq,2026-03-16,Failed
https://traderefer.au/local/vic/moolap/moolap/excavation,2026-03-16,Failed
https://traderefer.au/local/sa/adelaide/campbelltown/solar-energy/home-energy-audit,2026-03-16,Failed
https://traderefer.au/b/fused-air-conditioning-and-electrical-g1ehd,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/albert-park/building/knockdown-rebuild,2026-03-16,Failed
https://traderefer.au/local/wa/burns-beach/nilgen-6044/cabinet-making,2026-03-16,Failed
https://traderefer.au/b/design-timber-flooring-pty-ltd-gh6bf,2026-03-16,Failed
https://traderefer.au/b/bondi-gardener-handyman-3guf2,2026-03-16,Failed
https://traderefer.au/b/star-painters-adelaide-fv3m4,2026-03-16,Failed
https://traderefer.au/b/lakeside-plumbing-gas-9tniy,2026-03-16,Failed
https://traderefer.au/b/ground-control-gardens-exexz,2026-03-16,Failed
https://traderefer.au/b/total-finish-q39er,2026-03-16,Failed
https://traderefer.au/local/act/canberra/woden/gardening-lawn-care/mulching,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/brunswick-east/pool-spa/salt-chlorinator-installation,2026-03-16,Failed
https://traderefer.au/b/tile-grout-resealing-hj5f6,2026-03-16,Failed
https://traderefer.au/local/nsw/liverpool/fairfield/plastering/plaster-crack-repair,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/blackburn/tree-lopping-removal/powerline-clearance,2026-03-16,Failed
https://traderefer.au/b/ranic-concrete-and-shotcrete-pumping-bm7xv,2026-03-16,Failed
https://traderefer.au/trades/front-yard-landscaping,2026-03-16,Failed
https://traderefer.au/local/qld/gold-coast/palm-beach/fencing,2026-03-16,Failed
https://traderefer.au/local/qld/gold-coast/palm-beach-4221/fencing,2026-03-16,Failed
https://traderefer.au/local/wa/rockingham/baldivis/waterproofing/leaking-balcony-repair,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/burwood/blinds-curtains/venetian-blinds-installation,2026-03-16,Failed
https://traderefer.au/b/northside-blinds-awnings-curtains-x32m7,2026-03-16,Failed
https://traderefer.au/local/wa/cockburn/atwell/paving/crazy-paving,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/thomson/painting/commercial-painting,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/dee-why/kitchen-renovation/budget-kitchen-renovation,2026-03-16,Failed
https://traderefer.au/b/manion-plumbing-oysbu,2026-03-16,Failed
https://traderefer.au/local/nsw/gordon/hazelbrook/insulation,2026-03-16,Failed
https://traderefer.au/local/wa/perth/clarkson/painting/house-painting,2026-03-16,Failed
https://traderefer.au/b/new-touch-painting-and-maintenence-qss6w,2026-03-16,Failed
https://traderefer.au/b/24-seven-door-services-5glyr,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/altona/bathroom-renovation/bathroom-tap-installation,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/newtown/pool-spa/pool-maintenance-service,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/newtown/pool-spa/pool-heating-installation,2026-03-16,Failed
https://traderefer.au/b/urban-connect-electrical-8ozty,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/ashgrove/handyman/general-property-maintenance,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/collingwood/painter,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/collingwood-3066/painter,2026-03-16,Failed
https://traderefer.au/local/wa/como/maddington/paving/paver-sealing-and-cleaning,2026-03-16,Failed
https://traderefer.au/local/wa/perth/maddington/paving/paver-sealing-and-cleaning,2026-03-16,Failed
https://traderefer.au/b/whitley-carpentry-services-jbg1o,2026-03-16,Failed
https://traderefer.au/trades/home-alarm-system-installation,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/mount-gravatt-east/pool-spa/salt-chlorinator-installation,2026-03-16,Failed
https://traderefer.au/b/coast2coast-plaster-supplies-vs22q,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/docklands/flooring/engineered-timber-flooring-installation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/berwick/drainage/surface-drainage-systems,2026-03-16,Failed
https://traderefer.au/local/nsw/liverpool/fairfield/plastering/ornamental-plastering,2026-03-16,Failed
https://traderefer.au/b/bradley-painting-p2jg4,2026-03-16,Failed
https://traderefer.au/b/on-site-welding-pty-ltd-yyszg,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/thomson/painting/house-painting,2026-03-16,Failed
https://traderefer.au/b/mark-rubbish-removal-ugnmj,2026-03-16,Failed
https://traderefer.au/local/sa/henley-beach/forestville/paving/crazy-paving,2026-03-16,Failed
https://traderefer.au/local/sa/glenelg/glenelg-north/painting,2026-03-16,Failed
https://traderefer.au/local/sa/glenelg/glenelg-north-5045/painting,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/leopold-3224/gardener,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/leopold/gardener,2026-03-16,Failed
https://traderefer.au/local/nsw/wollongong/nowra/shed-building/carport-construction,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/ashgrove/kitchen-renovation/flat-pack-kitchen-installation,2026-03-16,Failed
https://traderefer.au/local/vic/geelong/geelong/handyman/curtain-rod-and-blind-installation,2026-03-16,Failed
https://traderefer.au/local/wa/perth/canning-vale/kitchen-renovation/caesarstone-benchtop-installation,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/annerley/plastering,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/annerley-4103/plastering,2026-03-16,Failed
https://traderefer.au/b/link-plumbing-and-gas-service-qmotd,2026-03-16,Failed
https://traderefer.au/b/bonzarra-property-maintenance-vbz3k,2026-03-16,Failed
https://traderefer.au/b/air-conditioning-industries-wa-7w5qm,2026-03-16,Failed
https://traderefer.au/local/sa/adelaide/aldinga-beach/building/duplex-and-dual-occupancy-construction,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/dee-why/flooring/carpet-removal,2026-03-16,Failed
https://traderefer.au/local/act/canberra/queanbeyan/tiling/kitchen-splashback-tiling,2026-03-16,Failed
https://traderefer.au/local/wa/burns-beach/neerabup/air-conditioning-heating/split-system-air-conditioner-installation,2026-03-16,Failed
https://traderefer.au/b/atak-plumbing-wollongong-egukz,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/bulleen/pest-control/termite-barrier-installation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/grovedale/tiling/floor-tiling,2026-03-16,Failed
https://traderefer.au/b/bugspatrol-pest-management-g8u0s,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/dee-why/demolition/commercial-demolition,2026-03-16,Failed
https://traderefer.au/local/qld/brisbane/park-ridge-south/shed-building/barn-shed-construction,2026-03-16,Failed
https://traderefer.au/b/spryco-group-pty-ltd-s8v62,2026-03-16,Failed
https://traderefer.au/b/frontline-electrical-pty-ltd-tvl1v,2026-03-16,Failed
https://traderefer.au/b/roof-pro-wa-pty-ltd-yyobh,2026-03-16,Failed
https://traderefer.au/local/wa/perth/ellenbrook/cleaning/commercial-kitchen-cleaning,2026-03-16,Failed
https://traderefer.au/b/king-son-s-plumbing-j6v23,2026-03-16,Failed
https://traderefer.au/local/vic/leopold/moolap/kitchen-renovation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/moolap-3224/kitchen-renovation,2026-03-16,Failed
https://traderefer.au/b/nulook-homes-j52fq,2026-03-16,Failed
https://traderefer.au/b/eli-land-stone-pmxle,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/coconut-grove/insulation,2026-03-16,Failed
https://traderefer.au/local/nt/darwin/coconut-grove-0810/insulation,2026-03-16,Failed
https://traderefer.au/local/vic/melbourne/armadale/roofing/roof-rebedding-and-repointing,2026-03-16,Failed
https://traderefer.au/local/nsw/sydney/pyrmont/irrigation/irrigation-system-repair,2026-03-16,Failed
